doc,entity,type,count
GDSC001790060100.txt,National Association of Fashion and Accessory Designers,organization,1
GDSC001790060100.txt,Heritage,organization,1
GDSC001790060100.txt,Collins,organization,1
GDSC001790060100.txt,Alpha Kappa Alpha Sorority,organization,1
GDSC001790060100.txt,Lemuel Penn School,organization,1
GDSC001790060100.txt,National Baptist Convention,organization,2
GDSC001790060100.txt,Federal Communications Commission,organization,1
GDSC001790060100.txt,University of Maryland,organization,1
GDSC001790060100.txt,Rittenhouse NW Wash.,organization,1
GDSC001790060100.txt,Housing and Urban Development,organization,1
GDSC001790060100.txt,National Medical Association,organization,1
GDSC001790060100.txt,S POLITICAL LEADERSHIP,organization,2
GDSC001790060100.txt,Board of Education,organization,1
GDSC001790060100.txt,NewYork Times,organization,1
GDSC001790060100.txt,Zeta Phi Beta Sorority,organization,1
GDSC001790060100.txt,US Senate,organization,1
GDSC001790060100.txt,S,organization,2
GDSC001790060100.txt,Northeast Academy of Dance,organization,1
GDSC001790060100.txt,The Chums,organization,1
GDSC001790060100.txt,IAPC,organization,4
GDSC001790060100.txt,Gillis Memorial Christian Community Church,organization,1
GDSC001790060100.txt,Ruleville Community,organization,1
GDSC001790060100.txt,Health Education and Welfare,organization,1
GDSC001790060100.txt,Harvard St. NW,organization,1
GDSC001790060100.txt,Continental Societies,organization,1
GDSC001790060100.txt,Spelman,organization,1
GDSC001790060100.txt,North Carolina,organization,1
GDSC001790060100.txt,United Methodist Church,organization,1
GDSC001790060100.txt,Associates,organization,1
GDSC001790060100.txt,Pah American Room,organization,1
GDSC001790060100.txt,Mayflower Hotel,organization,1
GDSC001790060100.txt,St. John CMC Church,organization,1
GDSC001790060100.txt,Formosa Ave. Durham,organization,1
GDSC001790060100.txt,Clark Air Force,organization,1
GDSC001790060100.txt,Michigan Civil Rights Department,organization,1
GDSC001790060100.txt,Lafayette Plaisance,organization,1
GDSC001790060100.txt,National Journal Peter Hart Research Associates,organization,1
GDSC001790060100.txt,o New Detroit Inc.,organization,1
GDSC001790060100.txt,St. N. Y. C.,organization,2
GDSC001790060100.txt,Center for Constitutional Rights,organization,1
GDSC001790060100.txt,Cadillac Square,organization,2
GDSC001790060100.txt,Graduate School of Nursing,organization,1
GDSC001790060100.txt,Maxie Riviere Ohio RECORDING,organization,1
GDSC001790060100.txt,Congress,organization,2
GDSC001790060100.txt,s Clubs,organization,1
GDSC001790060100.txt,Oakland,organization,1
GDSC001790060100.txt,Delta,organization,1
GDSC001790060100.txt,AME Church,organization,1
GDSC001790060100.txt,CAPITAL AREA,organization,1
GDSC001790060100.txt,Women,organization,1
GDSC001790060100.txt,Hudson,organization,1
GDSC001790060100.txt,Political Research BIPAC,organization,1
GDSC001790060100.txt,NCNW,organization,1
GDSC001790060100.txt,Oakdale Rd NE Atlanta,organization,1
GDSC001790060100.txt,Delta Sigma Theta,organization,1
GDSC001790060100.txt,37th Street Oakland,organization,1
GDSC001790060100.txt,Stuart,organization,2
GDSC001790060100.txt,CME Church,organization,1
GDSC001790060100.txt,853 Broadway,organization,1
GDSC001790060100.txt,Guy,organization,1
GDSC001790060100.txt,Chi Eta Phi Sorority,organization,1
GDSC001790060100.txt,National Alliance of Postal Federal Employees,organization,1
GDSC001790060100.txt,FFP National Coordinating Council,organization,1
GDSC001790060100.txt,MICHIGAN EDUCATION ASSOCIATION,organization,1
GDSC001790060100.txt,Skills Bank Registry,organization,2
GDSC001790060100.txt,National Council of Puerto Rican Volunteers,organization,1
GDSC001790060100.txt,House,organization,3
GDSC001790060100.txt,Joint U.S. Military Advisory Group,organization,1
GDSC001790060100.txt,Lambda Kappa Mu Sorority,organization,1
GDSC001790060100.txt,National Dental Association,organization,1
GDSC001790060100.txt,Ua James Saunders NATIONAL BLACK WOMEN,organization,1
GDSC001790060100.txt,Ford Committee,organization,1
GDSC001790060100.txt,Eta Phi Beta Sorority,organization,1
GDSC001790060100.txt,s Political Leadership Caucus,organization,2
GDSC001790060100.txt,U. S.,organization,1
GDSC001790060100.txt,Wenson Rt.,organization,1
GDSC001790060100.txt,City Council,organization,1
GDSC001790060100.txt,Central Park West N. Y. C.,organization,1
GDSC001790060100.txt,Virginia,organization,1
GDSC001790060100.txt,Temple of Prophesy,organization,1
GDSC001790060100.txt,Eppes,organization,1
GDSC001790060100.txt,Howard U. Pol Sci Dept.,organization,1
GDSC001790060100.txt,Skills Bank,organization,1
GDSC001790060100.txt,U. S. Office of Ed,organization,1
GDSC001790060100.txt,Friends,organization,1
GDSC001790060100.txt,Goddard College,organization,1
GDSC001790060100.txt,SNCC,organization,1
GDSC001790060100.txt,Hughes,organization,1
GDSC001790060100.txt,s Missionary Society,organization,1
GDSC001790060100.txt,P.M Campbell Funeral Hone 82nd Street,organization,1
GDSC001790060100.txt,Cox,organization,1
GDSC001790060100.txt,MARIA GARCIA National Coordinator,organization,1
GDSC001790060100.txt,Sigma Gamma Rho Sorority,organization,1
GDSC001790060100.txt,National Council of Negro Women,organization,5
GDSC001790060100.txt,National Black Women,organization,6
GDSC001790060100.txt,Nancy,organization,1
GDSC001790060100.txt,National Aeronautics and Space Administration,organization,1
GDSC001790060100.txt,National Aeronautics,organization,1
GDSC001790060100.txt,Central Park West,organization,1
GDSC001790060100.txt,National Sorority of Phi Delta Kappa,organization,1
GDSC001790060100.txt,First First Baptist Institutional Church,organization,1
GDSC001790060100.txt,James MacGregor Burns Williams College,organization,1
GDSC001790060100.txt,E. St. N. W.,organization,1
GDSC001790060100.txt,National Council of Women of the United States International Council of,organization,1
GDSC001790060100.txt,National Office,organization,1
GDSC001790060100.txt,Public Affairs,organization,2
GDSC001790060100.txt,Eastern Star,organization,1
GDSC001790060100.txt,College Office.of Comm,organization,1
GDSC001790060100.txt,Delta Sigma Theta Sorority,organization,1
GDSC001790060100.txt,Myrtle,organization,1
GDSC001790060100.txt,Mississippi Municipalities,organization,1
GDSC001790060100.txt,Leflore Industrial Board,organization,1
GDSC001790060100.txt,Utilities Commission,organization,1
GDSC001790060100.txt,Park Commission,organization,1
GDSC001790060100.txt,Planning Board,organization,2
GDSC001790060100.txt,Warner Wells,organization,1
GDSC001790060100.txt,Tucker,organization,1
GDSC001790060100.txt,Wingate,organization,1
GDSC001790060100.txt,Mississippi Municipalities Gulledge,organization,1
GDSC001790060100.txt,Rogers Burt,organization,1
GDSC001790060100.txt,Zoning Board,organization,3
GDSC001790060100.txt,Executive Board Committee Below,organization,1
GDSC001790060100.txt,Election Commissioners,organization,1
GDSC001790060100.txt,Board of Aldermen of the Town of Sunflower,organization,1
GDSC001790060100.txt,Board of Aldermen,organization,1
GDSC001790060100.txt,Mav,organization,1
GDSC001790060100.txt,Executive Committee,organization,1
GDSC001790060100.txt,National Committee for Free Election,organization,1
GDSC001790060100.txt,Koenigsberc,organization,1
GDSC001790060100.txt,Town of Sunflower,organization,1
GDSC001790060100.txt,Fannie Lee Page Candidate,organization,1
GDSC001790060100.txt,Mississippi Freedom Democratic Party,organization,4
GDSC001790060100.txt,Enel,organization,1
GDSC001790060100.txt,State Office,organization,1
GDSC001790060100.txt,Rossmoore Counselors,organization,2
GDSC001790060100.txt,Social Security Bill,organization,2
GDSC001790060100.txt,Social Security,organization,2
GDSC001790060100.txt,Unemployment Compensation,organization,2
GDSC001790060100.txt,Congress,organization,5
GDSC001790060100.txt,Bureau of,organization,2
GDSC001790060100.txt,Democratic Party,organization,2
GDSC001790060100.txt,Internal Revenue Service,organization,2
GDSC001790060100.txt,Federal Court,organization,2
GDSC001790060100.txt,Urban Renewal Program,organization,2
GDSC001790060100.txt,Training Programs,organization,2
GDSC001790060100.txt,Mississippi Democratic Party,organization,2
GDSC001790060100.txt,Medicare,organization,2
GDSC001790060100.txt,GAI,organization,4
GDSC001790060100.txt,Mississippi Freedom Democratic Party,organization,4
GDSC001790060100.txt,OEO,organization,10
GDSC001790060100.txt,United Nations,organization,4
GDSC001790060100.txt,Office of Economic Opportunity,organization,6
GDSC001790060100.txt,Harris Administrative Assistant,organization,1
GDSC001790060100.txt,Negro Senate Candidate,organization,1
GDSC001790060100.txt,County Voter,organization,1
GDSC001790060100.txt,Voter Registration,organization,1
GDSC001790060100.txt,Forsyth Street,organization,1
GDSC001790060100.txt,Bank of Ruleville,organization,1
GDSC001790060100.txt,Delta Ministry Office,organization,1
GDSC001790060100.txt,s League Citizenship Education Project,organization,1
GDSC001790060100.txt,Senate,organization,1
GDSC001790060100.txt,Sunflower County Voter,organization,2
GDSC001790060100.txt,s League,organization,2
GDSC001790060100.txt,Southern Regional Council,organization,1
GDSC001790060100.txt,Voter,organization,1
GDSC001790060100.txt,s League Citizenship Education Projector,organization,1
GDSC001790060100.txt,Voter Education Project,organization,1
GDSC001790060100.txt,Delta Ministry,organization,1
GDSC001790060100.txt,Canada,organization,1
GDSC001790060100.txt,Metcalfe,organization,1
GDSC001790060100.txt,Amalgamated Clothing Workers of America Coretta Scott King,organization,1
GDSC001790060100.txt,FmHA DHWashington D.C.,organization,1
GDSC001790060100.txt,Rockefellers,organization,1
GDSC001790060100.txt,Stearns Mining Company,organization,1
GDSC001790060100.txt,Latin Community of Boston,organization,1
GDSC001790060100.txt,Conference on Economic Progress,organization,2
GDSC001790060100.txt,Bureau,organization,1
GDSC001790060100.txt,Education and Welfare,organization,4
GDSC001790060100.txt,00 AM Full Employment Conference Ebenezer Baptist Church,organization,1
GDSC001790060100.txt,Alameda,organization,1
GDSC001790060100.txt,Penny Circle,organization,1
GDSC001790060100.txt,Help Housing Association,organization,2
GDSC001790060100.txt,Joint Conter for Political Studios,organization,1
GDSC001790060100.txt,United Auto Workers of America Jerry Wurf,organization,1
GDSC001790060100.txt,Ebenezer Church,organization,1
GDSC001790060100.txt,Federal Interagency Committee on Education,organization,1
GDSC001790060100.txt,The Full Employment Action Council,organization,1
GDSC001790060100.txt,Harper,organization,1
GDSC001790060100.txt,Post Office Box,organization,2
GDSC001790060100.txt,Indianola Group,organization,2
GDSC001790060100.txt,Dean Columbia University,organization,1
GDSC001790060100.txt,Western,organization,1
GDSC001790060100.txt,South Boston High School,organization,4
GDSC001790060100.txt,Atlanta,organization,1
GDSC001790060100.txt,Publications Department,organization,1
GDSC001790060100.txt,Labor Department,organization,1
GDSC001790060100.txt,Department of Housing and Urban Development,organization,10
GDSC001790060100.txt,General Dynamics Shipbuilding Co.,organization,1
GDSC001790060100.txt,Senate Subcommittee on Constitutional Amendments,organization,1
GDSC001790060100.txt,Ethiopian Democratic Union,organization,1
GDSC001790060100.txt,National Committee for Full Employment,organization,15
GDSC001790060100.txt,National Coalition,organization,3
GDSC001790060100.txt,Black Psychiatrists of America,organization,1
GDSC001790060100.txt,GE,organization,3
GDSC001790060100.txt,President Amalgamated Clothing Workers of America,organization,1
GDSC001790060100.txt,KANSAS DHWashington D.C.,organization,1
GDSC001790060100.txt,Research,organization,4
GDSC001790060100.txt,General Motors,organization,1
GDSC001790060100.txt,Comprehensive Employment Programs,organization,1
GDSC001790060100.txt,Eastern Tool Workers,organization,1
GDSC001790060100.txt,DHWashington D.C. Office,organization,1
GDSC001790060100.txt,Hawkins Introduce Full Employment Bill Scores,organization,1
GDSC001790060100.txt,Parents,organization,1
GDSC001790060100.txt,Executive Vice President United Church Board for Homeland Ministries Roy Wilkins,organization,1
GDSC001790060100.txt,s Foundation,organization,1
GDSC001790060100.txt,National League of Cities,organization,4
GDSC001790060100.txt,The National Committee,organization,1
GDSC001790060100.txt,Newport News City Council,organization,1
GDSC001790060100.txt,State,organization,3
GDSC001790060100.txt,Collins,organization,1
GDSC001790060100.txt,l Counsel Center for Community,organization,1
GDSC001790060100.txt,Baltimore Council,organization,1
GDSC001790060100.txt,Federal Reserve,organization,1
GDSC001790060100.txt,United State Department Of Labor,organization,1
GDSC001790060100.txt,N.Y. State Division for Youth Frances Farenthold,organization,1
GDSC001790060100.txt,Cambion Corporation,organization,3
GDSC001790060100.txt,California Rabbi Balfour Brickner Union of American Hebrew Congregations Honorable Jimmy Carter Atlanta,organization,1
